grainID,varietyNumber,microplotID,year,month,day,timestamp,filename
9666,4,x42y22,2020,12,02,112844,grain9666_x42y22-var4_11000_us_2x_2020-12-02T112844_corr.npz
9424,4,x42y22,2020,12,02,112418,grain9424_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
288,7,x28y21,2020,12,02,140148,grain288_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
26166,8,x75y12,2021,10,20,111433,grain26166_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
22406,6,x79y13,2021,10,19,153448,grain22406_var6-x79y13_7000_us_2x_2021-10-19T153448_corr.npz
10686,3,x43y22,2020,12,02,103212,grain10686_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
24162,7,x72y15,2021,10,23,144832,grain24162_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
11681,3,x44y21,2020,12,02,104851,grain11681_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
24684,7,x82y19,2021,10,19,154259,grain24684_var7-x82y19_7000_us_2x_2021-10-19T154259_corr.npz
26832,8,x75y12,2021,10,20,113607,grain26832_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
19686,4,x82y12,2021,10,19,113303,grain19686_var4-x82y12_7000_us_2x_2021-10-19T113303_corr.npz
4588,1,x33y24,2020,12,02,100349,grain4588_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
5794,8,x34y21,2020,12,02,161007,grain5794_x34y21-var8_8000_us_2x_2020-12-02T161007_corr.npz
2500,2,x31y24,2020,12,01,153702,grain2500_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
740,5,x28y22,2020,12,02,124923,grain740_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
17536,3,x77y15,2021,10,23,145346,grain17536_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
676,7,x28y21,2020,12,02,140652,grain676_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
6295,2,x35y19,2020,12,01,152347,grain6295_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
15787,2,x73y16,2021,10,19,155432,grain15787_var2-x73y16_7000_us_2x_2021-10-19T155432_corr.npz
17667,3,x77y15,2021,10,23,145511,grain17667_var3-x77y15_7000_us_2x_2021-10-23T145511_corr.npz
18347,3,x81y18,2021,10,23,150202,grain18347_var3-x81y18_7000_us_2x_2021-10-23T150202_corr.npz
26398,8,x75y12,2021,10,20,113415,grain26398_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
25037,8,x74y17,2021,10,23,150719,grain25037_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
14504,1,x75y20,2021,10,19,160916,grain14504_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
293,7,x28y21,2020,12,02,140148,grain293_x28y21-var7_8000_us_2x_2020-12-02T140148_corr.npz
11880,3,x44y21,2020,12,02,105123,grain11880_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
19262,4,x80y16,2021,10,19,152527,grain19262_var4-x80y16_7000_us_2x_2021-10-19T152527_corr.npz
17230,3,x77y15,2021,10,23,145214,grain17230_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
3937,8,x32y23,2020,12,02,160129,grain3937_x32y23-var8_8000_us_2x_2020-12-02T160129_corr.npz
159,7,x28y21,2020,12,02,135904,grain159_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
24596,7,x82y19,2021,10,19,154114,grain24596_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
14478,1,x75y20,2021,10,19,160916,grain14478_var1-x75y20_7000_us_2x_2021-10-19T160916_corr.npz
6951,2,x35y19,2020,12,01,153126,grain6951_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
10889,3,x43y22,2020,12,02,103534,grain10889_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
26001,8,x75y12,2021,10,20,111433,grain26001_var8-x75y12_7000_us_2x_2021-10-20T111433_corr.npz
8081,6,x40y20,2020,12,02,134539,grain8081_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
21166,5,x78y11,2021,10,19,111048,grain21166_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
11409,3,x44y21,2020,12,02,104601,grain11409_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
3241,2,x31y24,2020,12,01,155134,grain3241_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
24179,7,x72y15,2021,10,23,144832,grain24179_var7-x72y15_7000_us_2x_2021-10-23T144832_corr.npz
26829,8,x75y12,2021,10,20,113607,grain26829_var8-x75y12_7000_us_2x_2021-10-20T113607_corr.npz
21681,5,x78y11,2021,10,19,111536,grain21681_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
24986,7,x82y19,2021,10,19,154428,grain24986_var7-x82y19_7000_us_2x_2021-10-19T154428_corr.npz
711,7,x28y21,2020,12,02,140652,grain711_x28y21-var7_8000_us_2x_2020-12-02T140652_corr.npz
17451,3,x77y15,2021,10,23,145346,grain17451_var3-x77y15_7000_us_2x_2021-10-23T145346_corr.npz
4634,1,x33y24,2020,12,02,100349,grain4634_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
4738,1,x33y24,2020,12,02,100349,grain4738_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
15404,2,x73y16,2021,10,19,155132,grain15404_var2-x73y16_7000_us_2x_2021-10-19T155132_corr.npz
16334,2,x76y12,2021,10,19,160007,grain16334_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
20521,5,x72y18,2021,10,20,110359,grain20521_var5-x72y18_7000_us_2x_2021-10-20T110359_corr.npz
6767,2,x35y19,2020,12,01,153126,grain6767_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
4802,1,x33y24,2020,12,02,100349,grain4802_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
26547,8,x75y12,2021,10,20,113415,grain26547_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
4840,1,x33y24,2020,12,02,100649,grain4840_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
10343,3,x43y22,2020,12,02,102758,grain10343_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
22093,6,x79y13,2021,10,19,153133,grain22093_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
11505,3,x44y21,2020,12,02,104601,grain11505_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
16248,2,x76y12,2021,10,19,160007,grain16248_var2-x76y12_7000_us_2x_2021-10-19T160007_corr.npz
19085,4,x80y16,2021,10,19,152328,grain19085_var4-x80y16_7000_us_2x_2021-10-19T152328_corr.npz
9382,4,x42y22,2020,12,02,112418,grain9382_x42y22-var4_11000_us_2x_2020-12-02T112418_corr.npz
13899,1,x73y14,2021,10,23,151645,grain13899_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
18205,3,x81y18,2021,10,23,150015,grain18205_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
22257,6,x79y13,2021,10,19,153308,grain22257_var6-x79y13_7000_us_2x_2021-10-19T153308_corr.npz
6399,2,x35y19,2020,12,01,152347,grain6399_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
20327,4,x82y12,2021,10,19,113802,grain20327_var4-x82y12_7000_us_2x_2021-10-19T113802_corr.npz
4013,8,x32y23,2020,12,02,160448,grain4013_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
6193,2,x35y19,2020,12,01,152108,grain6193_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
11104,3,x43y22,2020,12,02,103820,grain11104_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
7909,6,x40y20,2020,12,02,134539,grain7909_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
9270,6,x41y23,2020,12,02,133717,grain9270_x41y23-var6_8000_us_2x_2020-12-02T133717_corr.npz
17182,3,x77y15,2021,10,23,145214,grain17182_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
3641,8,x32y23,2020,12,02,155853,grain3641_x32y23-var8_8000_us_2x_2020-12-02T155853_corr.npz
1192,5,x28y22,2020,12,02,125541,grain1192_x28y22-var5_11000_us_2x_2020-12-02T125541_corr.npz
16569,2,x76y12,2021,10,19,160139,grain16569_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
13451,7,x45y24,2020,12,02,142023,grain13451_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
24624,7,x82y19,2021,10,19,154114,grain24624_var7-x82y19_7000_us_2x_2021-10-19T154114_corr.npz
7875,6,x40y20,2020,12,02,134539,grain7875_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
5276,8,x34y21,2020,12,02,142436,grain5276_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
25705,8,x74y17,2021,10,23,151207,grain25705_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
1056,5,x28y22,2020,12,02,125210,grain1056_x28y22-var5_11000_us_2x_2020-12-02T125210_corr.npz
16415,2,x76y12,2021,10,19,160139,grain16415_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
5028,1,x33y24,2020,12,02,100925,grain5028_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
2705,2,x31y24,2020,12,01,154301,grain2705_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
12937,7,x45y24,2020,12,02,141021,grain12937_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
12101,4,x45y19,2020,12,02,111414,grain12101_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
17095,2,x76y12,2021,10,19,160517,grain17095_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
21533,5,x78y11,2021,10,19,111536,grain21533_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
20905,5,x72y18,2021,10,20,110649,grain20905_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
18890,4,x80y16,2021,10,19,152106,grain18890_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
22709,6,x79y13,2021,10,19,153614,grain22709_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
20723,5,x72y18,2021,10,20,110522,grain20723_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
11376,3,x44y21,2020,12,02,104601,grain11376_x44y21-var3_11000_us_2x_2020-12-02T104601_corr.npz
20879,5,x72y18,2021,10,20,110649,grain20879_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
11754,3,x44y21,2020,12,02,104851,grain11754_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
19996,4,x82y12,2021,10,19,113446,grain19996_var4-x82y12_7000_us_2x_2021-10-19T113446_corr.npz
15046,1,x75y20,2021,10,19,161501,grain15046_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
22675,6,x79y13,2021,10,19,153614,grain22675_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
25671,8,x74y17,2021,10,23,151021,grain25671_var8-x74y17_7000_us_2x_2021-10-23T151021_corr.npz
11658,3,x44y21,2020,12,02,104851,grain11658_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
4269,8,x32y23,2020,12,02,160721,grain4269_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
21986,6,x79y13,2021,10,19,153133,grain21986_var6-x79y13_7000_us_2x_2021-10-19T153133_corr.npz
24378,7,x82y19,2021,10,19,153944,grain24378_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
17799,3,x77y15,2021,10,23,145648,grain17799_var3-x77y15_7000_us_2x_2021-10-23T145648_corr.npz
5406,8,x34y21,2020,12,02,142833,grain5406_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
2033,1,x30y21,2020,12,02,101757,grain2033_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
4315,8,x32y23,2020,12,02,160721,grain4315_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
21452,5,x78y11,2021,10,19,111314,grain21452_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
4551,1,x33y24,2020,12,02,100349,grain4551_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
10076,4,x42y22,2020,12,02,113415,grain10076_x42y22-var4_11000_us_2x_2020-12-02T113415_corr.npz
799,5,x28y22,2020,12,02,124923,grain799_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
14312,1,x73y14,2021,10,23,151946,grain14312_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
3432,2,x31y24,2020,12,01,155134,grain3432_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
25840,8,x74y17,2021,10,23,151207,grain25840_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
1802,1,x30y21,2020,12,02,101341,grain1802_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
5124,1,x33y24,2020,12,02,100925,grain5124_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
23214,6,x80y20,2021,10,19,150845,grain23214_var6-x80y20_7000_us_2x_2021-10-19T150845_corr.npz
13292,7,x45y24,2020,12,02,141746,grain13292_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
8330,6,x40y20,2020,12,02,135030,grain8330_x40y20-var6_8000_us_2x_2020-12-02T135030_corr.npz
3080,2,x31y24,2020,12,01,154659,grain3080_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
11269,3,x44y21,2020,12,02,104158,grain11269_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
2933,2,x31y24,2020,12,01,154301,grain2933_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
4421,1,x33y24,2020,12,02,095946,grain4421_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
1738,1,x30y21,2020,12,02,101341,grain1738_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
18523,3,x81y18,2021,10,23,150329,grain18523_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
11008,3,x43y22,2020,12,02,103820,grain11008_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
2199,1,x30y21,2020,12,02,102357,grain2199_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
7751,6,x40y20,2020,12,02,134036,grain7751_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
10296,3,x43y22,2020,12,02,102758,grain10296_x43y22-var3_11000_us_2x_2020-12-02T102758_corr.npz
4995,1,x33y24,2020,12,02,100649,grain4995_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
21449,5,x78y11,2021,10,19,111314,grain21449_var5-x78y11_7000_us_2x_2021-10-19T111314_corr.npz
5561,8,x34y21,2020,12,02,142833,grain5561_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
10850,3,x43y22,2020,12,02,103534,grain10850_x43y22-var3_11000_us_2x_2020-12-02T103534_corr.npz
7026,5,x39y20,2020,12,02,130105,grain7026_x39y20-var5_11000_us_2x_2020-12-02T130105_corr.npz
14309,1,x73y14,2021,10,23,151946,grain14309_var1-x73y14_7000_us_2x_2021-10-23T151946_corr.npz
2665,2,x31y24,2020,12,01,153702,grain2665_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
4272,8,x32y23,2020,12,02,160721,grain4272_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
24363,7,x82y19,2021,10,19,153944,grain24363_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
2373,2,x31y24,2020,12,01,153702,grain2373_x31y24-var2_11000_us_2x_2020-12-01T153702_corr.npz
3298,2,x31y24,2020,12,01,155134,grain3298_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
25927,8,x74y17,2021,10,23,151207,grain25927_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
18538,3,x81y18,2021,10,23,150329,grain18538_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
12335,4,x45y19,2020,12,02,111648,grain12335_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
8257,6,x40y20,2020,12,02,135030,grain8257_x40y20-var6_8000_us_2x_2020-12-02T135030_corr.npz
11763,3,x44y21,2020,12,02,105123,grain11763_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
12702,4,x45y19,2020,12,02,112131,grain12702_x45y19-var4_11000_us_2x_2020-12-02T112131_corr.npz
23956,7,x72y15,2021,10,23,144708,grain23956_var7-x72y15_7000_us_2x_2021-10-23T144708_corr.npz
2225,1,x30y21,2020,12,02,102357,grain2225_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
14907,1,x75y20,2021,10,19,161501,grain14907_var1-x75y20_7000_us_2x_2021-10-19T161501_corr.npz
18444,3,x81y18,2021,10,23,150329,grain18444_var3-x81y18_7000_us_2x_2021-10-23T150329_corr.npz
11859,3,x44y21,2020,12,02,105123,grain11859_x44y21-var3_11000_us_2x_2020-12-02T105123_corr.npz
13289,7,x45y24,2020,12,02,141746,grain13289_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
15126,1,x75y20,2021,10,19,161703,grain15126_var1-x75y20_7000_us_2x_2021-10-19T161703_corr.npz
20240,4,x82y12,2021,10,19,113802,grain20240_var4-x82y12_7000_us_2x_2021-10-19T113802_corr.npz
9862,4,x42y22,2020,12,02,113138,grain9862_x42y22-var4_11000_us_2x_2020-12-02T113138_corr.npz
9317,6,x41y23,2020,12,02,133717,grain9317_x41y23-var6_8000_us_2x_2020-12-02T133717_corr.npz
3726,8,x32y23,2020,12,02,155853,grain3726_x32y23-var8_8000_us_2x_2020-12-02T155853_corr.npz
4387,1,x33y24,2020,12,02,095946,grain4387_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
16185,2,x73y16,2021,10,19,155646,grain16185_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
2329,1,x30y21,2020,12,02,102357,grain2329_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
13536,7,x45y24,2020,12,02,142023,grain13536_x45y24-var7_8000_us_2x_2020-12-02T142023_corr.npz
14037,1,x73y14,2021,10,23,151645,grain14037_var1-x73y14_7000_us_2x_2021-10-23T151645_corr.npz
6340,2,x35y19,2020,12,01,152347,grain6340_x35y19-var2_11000_us_2x_2020-12-01T152347_corr.npz
4008,8,x32y23,2020,12,02,160448,grain4008_x32y23-var8_8000_us_2x_2020-12-02T160448_corr.npz
8375,6,x40y20,2020,12,02,135308,grain8375_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
17199,3,x77y15,2021,10,23,145214,grain17199_var3-x77y15_7000_us_2x_2021-10-23T145214_corr.npz
12239,4,x45y19,2020,12,02,111648,grain12239_x45y19-var4_11000_us_2x_2020-12-02T111648_corr.npz
7912,6,x40y20,2020,12,02,134539,grain7912_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
5311,8,x34y21,2020,12,02,142436,grain5311_x34y21-var8_8000_us_2x_2020-12-02T142436_corr.npz
3230,2,x31y24,2020,12,01,154659,grain3230_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
16572,2,x76y12,2021,10,19,160139,grain16572_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
12850,7,x45y24,2020,12,02,141021,grain12850_x45y24-var7_8000_us_2x_2020-12-02T141021_corr.npz
3394,2,x31y24,2020,12,01,155134,grain3394_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
1473,1,x30y21,2020,12,02,095609,grain1473_x30y21-var1_11000_us_2x_2020-12-02T095609_corr.npz
20862,5,x72y18,2021,10,20,110649,grain20862_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
1442,5,x28y22,2020,12,02,125824,grain1442_x28y22-var5_11000_us_2x_2020-12-02T125824_corr.npz
6884,2,x35y19,2020,12,01,153126,grain6884_x35y19-var2_11000_us_2x_2020-12-01T153126_corr.npz
20644,5,x72y18,2021,10,20,110522,grain20644_var5-x72y18_7000_us_2x_2021-10-20T110522_corr.npz
7814,6,x40y20,2020,12,02,134036,grain7814_x40y20-var6_8000_us_2x_2020-12-02T134036_corr.npz
21528,5,x78y11,2021,10,19,111536,grain21528_var5-x78y11_7000_us_2x_2021-10-19T111536_corr.npz
4899,1,x33y24,2020,12,02,100649,grain4899_x33y24-var1_11000_us_2x_2020-12-02T100649_corr.npz
22712,6,x79y13,2021,10,19,153614,grain22712_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
16780,2,x76y12,2021,10,19,160332,grain16780_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
17079,2,x76y12,2021,10,19,160517,grain17079_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
16777,2,x76y12,2021,10,19,160332,grain16777_var2-x76y12_7000_us_2x_2021-10-19T160332_corr.npz
2126,1,x30y21,2020,12,02,101757,grain2126_x30y21-var1_11000_us_2x_2020-12-02T101757_corr.npz
18900,4,x80y16,2021,10,19,152106,grain18900_var4-x80y16_7000_us_2x_2021-10-19T152106_corr.npz
13817,1,x73y14,2021,10,23,151510,grain13817_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
17105,2,x76y12,2021,10,19,160517,grain17105_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
20895,5,x72y18,2021,10,20,110649,grain20895_var5-x72y18_7000_us_2x_2021-10-20T110649_corr.npz
6533,2,x35y19,2020,12,01,152752,grain6533_x35y19-var2_11000_us_2x_2020-12-01T152752_corr.npz
17830,3,x77y15,2021,10,23,145648,grain17830_var3-x77y15_7000_us_2x_2021-10-23T145648_corr.npz
22699,6,x79y13,2021,10,19,153614,grain22699_var6-x79y13_7000_us_2x_2021-10-19T153614_corr.npz
21238,5,x78y11,2021,10,19,111048,grain21238_var5-x78y11_7000_us_2x_2021-10-19T111048_corr.npz
12118,4,x45y19,2020,12,02,111414,grain12118_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
10163,4,x42y22,2020,12,02,113415,grain10163_x42y22-var4_11000_us_2x_2020-12-02T113415_corr.npz
3527,2,x31y24,2020,12,01,155134,grain3527_x31y24-var2_11000_us_2x_2020-12-01T155134_corr.npz
25215,8,x74y17,2021,10,23,150719,grain25215_var8-x74y17_7000_us_2x_2021-10-23T150719_corr.npz
25695,8,x74y17,2021,10,23,151207,grain25695_var8-x74y17_7000_us_2x_2021-10-23T151207_corr.npz
16585,2,x76y12,2021,10,19,160139,grain16585_var2-x76y12_7000_us_2x_2021-10-19T160139_corr.npz
207,7,x28y21,2020,12,02,135904,grain207_x28y21-var7_8000_us_2x_2020-12-02T135904_corr.npz
5031,1,x33y24,2020,12,02,100925,grain5031_x33y24-var1_11000_us_2x_2020-12-02T100925_corr.npz
23749,7,x72y15,2021,10,23,144537,grain23749_var7-x72y15_7000_us_2x_2021-10-23T144537_corr.npz
8382,6,x40y20,2020,12,02,135308,grain8382_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
3195,2,x31y24,2020,12,01,154659,grain3195_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
16172,2,x73y16,2021,10,19,155646,grain16172_var2-x73y16_7000_us_2x_2021-10-19T155646_corr.npz
7275,5,x39y20,2020,12,02,130424,grain7275_x39y20-var5_11000_us_2x_2020-12-02T130424_corr.npz
2826,2,x31y24,2020,12,01,154301,grain2826_x31y24-var2_11000_us_2x_2020-12-01T154301_corr.npz
14125,1,x73y14,2021,10,23,151816,grain14125_var1-x73y14_7000_us_2x_2021-10-23T151816_corr.npz
15617,2,x73y16,2021,10,19,155300,grain15617_var2-x73y16_7000_us_2x_2021-10-19T155300_corr.npz
440,7,x28y21,2020,12,02,140411,grain440_x28y21-var7_8000_us_2x_2020-12-02T140411_corr.npz
7899,6,x40y20,2020,12,02,134539,grain7899_x40y20-var6_8000_us_2x_2020-12-02T134539_corr.npz
11011,3,x43y22,2020,12,02,103820,grain11011_x43y22-var3_11000_us_2x_2020-12-02T103820_corr.npz
2180,1,x30y21,2020,12,02,102357,grain2180_x30y21-var1_11000_us_2x_2020-12-02T102357_corr.npz
18027,3,x81y18,2021,10,23,150015,grain18027_var3-x81y18_7000_us_2x_2021-10-23T150015_corr.npz
6086,2,x35y19,2020,12,01,152108,grain6086_x35y19-var2_11000_us_2x_2020-12-01T152108_corr.npz
4438,1,x33y24,2020,12,02,095946,grain4438_x33y24-var1_11000_us_2x_2020-12-02T095946_corr.npz
20130,4,x82y12,2021,10,19,113637,grain20130_var4-x82y12_7000_us_2x_2021-10-19T113637_corr.npz
8618,6,x41y23,2020,12,02,132655,grain8618_x41y23-var6_8000_us_2x_2020-12-02T132655_corr.npz
1721,1,x30y21,2020,12,02,101341,grain1721_x30y21-var1_11000_us_2x_2020-12-02T101341_corr.npz
18727,3,x81y18,2021,10,23,150502,grain18727_var3-x81y18_7000_us_2x_2021-10-23T150502_corr.npz
11270,3,x44y21,2020,12,02,104158,grain11270_x44y21-var3_11000_us_2x_2020-12-02T104158_corr.npz
3099,2,x31y24,2020,12,01,154659,grain3099_x31y24-var2_11000_us_2x_2020-12-01T154659_corr.npz
13302,7,x45y24,2020,12,02,141746,grain13302_x45y24-var7_8000_us_2x_2020-12-02T141746_corr.npz
16923,2,x76y12,2021,10,19,160517,grain16923_var2-x76y12_7000_us_2x_2021-10-19T160517_corr.npz
8764,6,x41y23,2020,12,02,132655,grain8764_x41y23-var6_8000_us_2x_2020-12-02T132655_corr.npz
8421,6,x40y20,2020,12,02,135308,grain8421_x40y20-var6_8000_us_2x_2020-12-02T135308_corr.npz
4548,1,x33y24,2020,12,02,100349,grain4548_x33y24-var1_11000_us_2x_2020-12-02T100349_corr.npz
12014,4,x45y19,2020,12,02,111414,grain12014_x45y19-var4_11000_us_2x_2020-12-02T111414_corr.npz
780,5,x28y22,2020,12,02,124923,grain780_x28y22-var5_11000_us_2x_2020-12-02T124923_corr.npz
13752,1,x73y14,2021,10,23,151510,grain13752_var1-x73y14_7000_us_2x_2021-10-23T151510_corr.npz
26619,8,x75y12,2021,10,20,113415,grain26619_var8-x75y12_7000_us_2x_2021-10-20T113415_corr.npz
4285,8,x32y23,2020,12,02,160721,grain4285_x32y23-var8_8000_us_2x_2020-12-02T160721_corr.npz
24394,7,x82y19,2021,10,19,153944,grain24394_var7-x82y19_7000_us_2x_2021-10-19T153944_corr.npz
5596,8,x34y21,2020,12,02,142833,grain5596_x34y21-var8_8000_us_2x_2020-12-02T142833_corr.npz
7620,5,x39y20,2020,12,02,132032,grain7620_x39y20-var5_8000_us_2x_2020-12-02T132032_corr.npz
10646,3,x43y22,2020,12,02,103212,grain10646_x43y22-var3_11000_us_2x_2020-12-02T103212_corr.npz
11641,3,x44y21,2020,12,02,104851,grain11641_x44y21-var3_11000_us_2x_2020-12-02T104851_corr.npz
